time,open,high,low,close,tick_volume,spread,real_volume
2003-11-17 04:00:00,1.181,1.1832,1.1788,1.1796,1528,50,0
2003-11-17 08:00:00,1.1795,1.1833,1.1774,1.1824,1821,50,0
2003-11-17 12:00:00,1.1827,1.1842,1.1792,1.1803,1968,50,0
2003-11-17 16:00:00,1.1803,1.1815,1.1724,1.1737,2156,50,0
2003-11-17 20:00:00,1.1736,1.1779,1.1734,1.1747,1758,50,0
2003-11-18 00:00:00,1.175,1.1773,1.1735,1.177,1383,50,0
2003-11-18 04:00:00,1.177,1.1793,1.1764999999999999,1.1774,1458,50,0
2003-11-18 08:00:00,1.1776,1.1795,1.1755,1.1764000000000001,1799,50,0
2003-11-18 12:00:00,1.1767,1.1793,1.1736,1.1778,1938,50,0
2003-11-18 16:00:00,1.1779,1.1915,1.1771,1.19,2337,50,0
2003-11-18 20:00:00,1.19,1.1977,1.1894,1.1972,1995,50,0
2003-11-19 00:00:00,1.1972,1.1981,1.1945999999999999,1.1954,1607,50,0
2003-11-19 04:00:00,1.1953,1.197,1.1941,1.1964,1587,50,0
2003-11-19 08:00:00,1.1964,1.1974,1.191,1.1927,2074,50,0
2003-11-19 12:00:00,1.1929,1.1939,1.1897,1.1926,2221,50,0
2003-11-19 16:00:00,1.1924,1.1953,1.1886,1.1899,2321,50,0
2003-11-19 20:00:00,1.19,1.191,1.1874,1.1878,1597,50,0
2003-11-20 00:00:00,1.1875,1.1919,1.1873,1.1914,1437,50,0
2003-11-20 04:00:00,1.1914,1.1924,1.1896,1.1912,1421,50,0
2003-11-20 08:00:00,1.1912,1.1945999999999999,1.1896,1.1923,1970,50,0
2003-11-20 12:00:00,1.1919,1.1942,1.1905000000000001,1.194,1931,50,0
2003-11-20 16:00:00,1.1938,1.1968,1.1885,1.1895,2243,50,0
2003-11-20 20:00:00,1.1894,1.1928,1.1885,1.191,1730,50,0
2003-11-21 00:00:00,1.1917,1.1922,1.1884000000000001,1.1889,1346,50,0
2003-11-21 04:00:00,1.1886,1.1915,1.1878,1.1892,1632,50,0
2003-11-21 08:00:00,1.1887,1.191,1.1881,1.1888,1866,50,0
2003-11-21 12:00:00,1.1889,1.1922,1.1856,1.1914,2032,50,0
2003-11-21 16:00:00,1.1912,1.1941,1.1897,1.1918,2107,50,0
2003-11-21 20:00:00,1.192,1.1926,1.1909,1.1913,1398,50,0
2003-11-24 00:00:00,1.1912,1.1921,1.1903,1.1919,716,50,0
2003-11-24 04:00:00,1.1916,1.1918,1.1904,1.1909,1068,50,0
2003-11-24 08:00:00,1.1909,1.1919,1.1801,1.1807,1938,50,0
2003-11-24 12:00:00,1.1807,1.1831,1.1778,1.1816,2096,50,0
2003-11-24 16:00:00,1.1815,1.1834,1.1759,1.177,2064,50,0
2003-11-24 20:00:00,1.1768,1.1781,1.1761,1.1771,1539,50,0
2003-11-25 00:00:00,1.1769,1.1792,1.176,1.1779,1405,50,0
2003-11-25 04:00:00,1.178,1.1811,1.1777,1.1801,1453,50,0
2003-11-25 08:00:00,1.1802,1.1823,1.177,1.1783,1979,50,0
2003-11-25 12:00:00,1.1782,1.1816,1.1754,1.1797,2015,50,0
2003-11-25 16:00:00,1.1797,1.182,1.1769,1.1796,2105,50,0
2003-11-25 20:00:00,1.1796,1.1803,1.1778,1.1791,1472,50,0
2003-11-26 00:00:00,1.1793,1.1804000000000001,1.1772,1.1795,1311,50,0
2003-11-26 04:00:00,1.1795,1.1822,1.1789,1.18,1588,50,0
2003-11-26 08:00:00,1.18,1.185,1.1798,1.1836,1944,50,0
2003-11-26 12:00:00,1.1838,1.1842,1.1795,1.1812,2060,50,0
2003-11-26 16:00:00,1.1808,1.195,1.1806,1.1921,2363,50,0
2003-11-26 20:00:00,1.1925,1.1945999999999999,1.1917,1.1939,1458,50,0
2003-11-27 00:00:00,1.1939,1.1944,1.1922,1.1924,1392,50,0
2003-11-27 04:00:00,1.1923,1.1941,1.1918,1.1934,1241,50,0
2003-11-27 08:00:00,1.1935,1.194,1.1894,1.1917,1807,50,0
2003-11-27 12:00:00,1.1915,1.1921,1.1892,1.19,1854,50,0
2003-11-27 16:00:00,1.19,1.1913,1.1886,1.1897,1799,50,0
2003-11-27 20:00:00,1.1898,1.1912,1.1894,1.1908,790,50,0
2003-11-28 00:00:00,1.1907,1.1926,1.1907,1.1911,1164,50,0
2003-11-28 04:00:00,1.191,1.1933,1.1899,1.1928,1331,50,0
2003-11-28 08:00:00,1.1929,1.1991,1.1913,1.1987,1941,50,0
2003-11-28 12:00:00,1.1985000000000001,1.2019,1.1965,1.1997,2168,50,0
2003-11-28 16:00:00,1.1999,1.2018,1.197,1.1991,1924,50,0
2003-11-28 20:00:00,1.199,1.2003,1.1973,1.1996,1218,50,0
2003-12-01 00:00:00,1.1988,1.2039,1.1988,1.2018,1170,50,0
2003-12-01 04:00:00,1.2017,1.2036,1.1999,1.2013,1542,50,0
2003-12-01 08:00:00,1.2012,1.2021,1.1971,1.2002,2080,50,0
2003-12-01 12:00:00,1.2001,1.2044,1.1998,1.2003,2043,50,0
2003-12-01 16:00:00,1.2004,1.2022,1.1935,1.1963,2241,50,0
2003-12-01 20:00:00,1.1965,1.1998,1.196,1.1978,1604,50,0
2003-12-02 00:00:00,1.1982,1.1987,1.1955,1.1975,1395,50,0
2003-12-02 04:00:00,1.1975,1.1997,1.1972,1.1984,1436,50,0
2003-12-02 08:00:00,1.1983,1.1993,1.1955,1.1965,1942,50,0
2003-12-02 12:00:00,1.1964,1.199,1.1943,1.1982,2026,50,0
2003-12-02 16:00:00,1.1983,1.2094,1.197,1.2086999999999999,2261,50,0
2003-12-02 20:00:00,1.2086000000000001,1.2094,1.2069,1.2081,1698,50,0
2003-12-03 00:00:00,1.2082,1.2116,1.2077,1.2084,1498,50,0
2003-12-03 04:00:00,1.2084,1.2095,1.2077,1.2083,1512,50,0
2003-12-03 08:00:00,1.2083,1.2112,1.2072,1.2112,2044,50,0
2003-12-03 12:00:00,1.2107999999999999,1.2131,1.208,1.2091,2267,50,0
2003-12-03 16:00:00,1.209,1.2119,1.2064,1.2082,2154,50,0
2003-12-03 20:00:00,1.2086999999999999,1.2119,1.2082,1.2111,1682,50,0
2003-12-04 00:00:00,1.211,1.2124,1.21,1.2116,1276,50,0
2003-12-04 04:00:00,1.2116,1.2123,1.2045,1.2056,1699,50,0
2003-12-04 08:00:00,1.2058,1.2094,1.2049,1.2076,1984,50,0
2003-12-04 12:00:00,1.2073,1.213,1.2051,1.2118,1924,50,0
2003-12-04 16:00:00,1.212,1.2159,1.2028,1.2113,2352,50,0
2003-12-04 20:00:00,1.2113,1.213,1.2072,1.2084,1667,50,0
2003-12-05 00:00:00,1.2086000000000001,1.2101,1.207,1.2079,1368,50,0
2003-12-05 04:00:00,1.2078,1.2098,1.2077,1.2084,1411,50,0
2003-12-05 08:00:00,1.2084,1.21,1.2062,1.2069,1892,50,0
2003-12-05 12:00:00,1.207,1.2144,1.2062,1.2127,2200,50,0
2003-12-05 16:00:00,1.2124,1.2173,1.2098,1.2151,2462,50,0
2003-12-05 20:00:00,1.215,1.2182,1.2147000000000001,1.217,1684,50,0
2003-12-08 00:00:00,1.2167,1.2177,1.216,1.2168,1004,50,0
2003-12-08 04:00:00,1.2168,1.2171,1.2151,1.2162,1403,50,0
2003-12-08 08:00:00,1.2161,1.2196,1.2153,1.2184,1840,50,0
2003-12-08 12:00:00,1.2187000000000001,1.2241,1.2174,1.2227999999999999,1995,50,0
2003-12-08 16:00:00,1.2227999999999999,1.2234,1.22,1.2227000000000001,2141,50,0
2003-12-08 20:00:00,1.2226,1.2242,1.2204,1.2222,1823,50,0
2003-12-09 00:00:00,1.2221,1.2234,1.2215,1.2222,1249,50,0
2003-12-09 04:00:00,1.2223,1.2234,1.2217,1.2227000000000001,1258,50,0
2003-12-09 08:00:00,1.2227000000000001,1.2274,1.222,1.227,1761,50,0
2003-12-09 12:00:00,1.227,1.2278,1.2227999999999999,1.2243,1985,50,0
2003-12-09 16:00:00,1.2243,1.2251,1.2186,1.2215,2210,50,0
2003-12-09 20:00:00,1.2218,1.2269,1.2198,1.2255,1944,50,0
2003-12-10 00:00:00,1.226,1.2264,1.2212,1.2217,1401,50,0
2003-12-10 04:00:00,1.2218,1.2231,1.2205,1.2206,1450,50,0
2003-12-10 08:00:00,1.2208,1.2218,1.2151,1.2203,2211,50,0
2003-12-10 12:00:00,1.2201,1.2263,1.2198,1.2241,2175,50,0
2003-12-10 16:00:00,1.2241,1.2268,1.2198,1.2221,2206,50,0
2003-12-10 20:00:00,1.222,1.2229,1.2205,1.222,1753,50,0
2003-12-11 00:00:00,1.2217,1.2225,1.2167,1.2203,1546,50,0
2003-12-11 04:00:00,1.2203,1.221,1.218,1.2191,1324,50,0
2003-12-11 08:00:00,1.2187999999999999,1.2202,1.2135,1.2161,1967,50,0
2003-12-11 12:00:00,1.2159,1.219,1.2141,1.2168,2072,50,0
2003-12-11 16:00:00,1.2169,1.2174,1.2114,1.2161,2324,50,0
2003-12-11 20:00:00,1.2164,1.2237,1.2139,1.2224,1888,50,0
2003-12-12 00:00:00,1.222,1.2237,1.2208,1.2214,1378,50,0
2003-12-12 04:00:00,1.2213,1.2236,1.221,1.2226,1248,50,0
2003-12-12 08:00:00,1.2227000000000001,1.2258,1.2211,1.2243,1863,50,0
2003-12-12 12:00:00,1.2243,1.2259,1.2212,1.2227000000000001,2029,50,0
2003-12-12 16:00:00,1.2226,1.2305,1.222,1.2288000000000001,2236,50,0
2003-12-12 20:00:00,1.2292,1.2309,1.2274,1.2277,1724,50,0
2003-12-15 00:00:00,1.2133,1.221,1.2132,1.2186,1320,50,0
2003-12-15 04:00:00,1.2187000000000001,1.2216,1.2184,1.2196,1465,50,0
2003-12-15 08:00:00,1.2196,1.2242,1.2189,1.2233,1948,50,0
2003-12-15 12:00:00,1.2234,1.2257,1.2193,1.2251,2257,50,0
2003-12-15 16:00:00,1.2252,1.2326,1.2248,1.2314,2374,50,0
2003-12-15 20:00:00,1.2313,1.2325,1.2283,1.2322,1730,50,0
2003-12-16 00:00:00,1.2316,1.2328000000000001,1.2302,1.2307,1444,50,0
2003-12-16 04:00:00,1.2306,1.2357,1.2306,1.2336,1575,50,0
2003-12-16 08:00:00,1.2338,1.2365,1.2317,1.2348,2023,50,0
2003-12-16 12:00:00,1.2349,1.2357,1.2314,1.2327,1970,50,0
2003-12-16 16:00:00,1.2328000000000001,1.2354,1.2309,1.2328000000000001,2139,50,0
2003-12-16 20:00:00,1.2328000000000001,1.2343,1.2302,1.2328000000000001,1873,50,0
2003-12-17 00:00:00,1.2328000000000001,1.234,1.2314,1.2318,1388,50,0
2003-12-17 04:00:00,1.2317,1.2339,1.2317,1.2325,1464,50,0
2003-12-17 08:00:00,1.2326,1.2351,1.2296,1.2344,1961,50,0
2003-12-17 12:00:00,1.2346,1.2383,1.2301,1.2378,2137,50,0
2003-12-17 16:00:00,1.2377,1.242,1.2363,1.2411,2223,50,0
2003-12-17 20:00:00,1.2409,1.2424,1.2392,1.2412,1695,50,0
2003-12-18 00:00:00,1.2399,1.2408,1.2384,1.24,776,50,0
2003-12-18 04:00:00,1.2401,1.2419,1.2394,1.2401,1306,50,0
2003-12-18 08:00:00,1.2401,1.2439,1.2395,1.2428,1936,50,0
2003-12-18 12:00:00,1.2429000000000001,1.2433,1.2373,1.2375,2176,50,0
2003-12-18 16:00:00,1.2375,1.2425,1.2359,1.2425,2240,50,0
2003-12-18 20:00:00,1.2419,1.2443,1.2406,1.2425,1947,50,0
2003-12-19 00:00:00,1.2425,1.2438,1.2405,1.2416,1310,50,0
2003-12-19 04:00:00,1.2415,1.2422,1.2405,1.2415,1196,50,0
2003-12-19 08:00:00,1.2415,1.2435,1.2411,1.2427,1705,50,0
2003-12-19 12:00:00,1.2427,1.2432,1.24,1.2422,1880,50,0
2003-12-19 16:00:00,1.2419,1.2423,1.2344,1.2392,2222,50,0
2003-12-19 20:00:00,1.2392,1.2406,1.2365,1.2373,1721,50,0
2003-12-22 00:00:00,1.2382,1.2389999999999999,1.2349999999999999,1.2379,987,50,0
2003-12-22 04:00:00,1.2379,1.2404,1.2375,1.2391,1321,50,0
2003-12-22 08:00:00,1.2389999999999999,1.2449,1.2376,1.2435,1877,50,0
2003-12-22 12:00:00,1.2433,1.2445,1.2419,1.2425,1776,50,0
2003-12-22 16:00:00,1.2425,1.2445,1.2404,1.241,1983,50,0
2003-12-22 20:00:00,1.241,1.2435,1.2383,1.2397,1787,50,0
2003-12-23 00:00:00,1.2394,1.2411,1.2387,1.2402,1257,50,0
2003-12-23 04:00:00,1.2401,1.2411,1.2395,1.24,1113,50,0
2003-12-23 08:00:00,1.24,1.2429999999999999,1.2393,1.2423,1688,50,0
2003-12-23 12:00:00,1.2424,1.2426,1.2385,1.2402,1875,50,0
2003-12-23 16:00:00,1.2403,1.2426,1.2388,1.2395,2094,50,0
2003-12-23 20:00:00,1.2393,1.2407,1.2384,1.2393,1466,50,0
2003-12-24 00:00:00,1.2397,1.2417,1.2395,1.2401,1285,50,0
2003-12-24 04:00:00,1.2402,1.2415,1.24,1.2413,1186,50,0
2003-12-24 08:00:00,1.2416,1.2419,1.2399,1.2407,1580,50,0
2003-12-24 12:00:00,1.2407,1.2431,1.2401,1.2428,1817,50,0
2003-12-24 16:00:00,1.2426,1.2473,1.2419,1.2453,1993,50,0
2003-12-24 20:00:00,1.2454,1.2463,1.2434,1.2453,989,50,0
2003-12-25 00:00:00,1.2448,1.2464,1.2443,1.2454,843,50,0
2003-12-25 04:00:00,1.2454,1.2461,1.2448,1.2452,725,50,0
2003-12-25 08:00:00,1.2453,1.2462,1.2441,1.2452,989,50,0
2003-12-25 12:00:00,1.2454,1.2464,1.2441,1.245,565,50,0
2003-12-25 16:00:00,1.2449,1.2464,1.2446,1.2452,331,50,0
2003-12-25 20:00:00,1.2453,1.2456,1.2437,1.2453,221,50,0
2003-12-26 00:00:00,1.245,1.2464,1.2441,1.2457,727,50,0
2003-12-26 04:00:00,1.246,1.2472,1.2452,1.2458,1079,50,0
2003-12-26 08:00:00,1.2458,1.2469999999999999,1.2442,1.2449,1304,50,0
2003-12-26 12:00:00,1.2452,1.2465,1.2438,1.2458,1254,50,0
2003-12-26 16:00:00,1.2456,1.2461,1.2432,1.2436,1493,50,0
2003-12-26 20:00:00,1.2436,1.2443,1.2425,1.2429000000000001,856,50,0
2003-12-29 00:00:00,1.2433,1.2439,1.2426,1.2429000000000001,769,50,0
2003-12-29 04:00:00,1.2429000000000001,1.2465,1.2427,1.2457,1321,50,0
2003-12-29 08:00:00,1.2457,1.2482,1.2442,1.2475,1677,50,0
2003-12-29 12:00:00,1.2476,1.2511999999999999,1.2472,1.2494,1863,50,0
2003-12-29 16:00:00,1.2494,1.2505,1.2477,1.2494,1894,50,0
2003-12-29 20:00:00,1.2493,1.2504,1.2476,1.2488,1532,50,0
2003-12-30 00:00:00,1.2494,1.2498,1.2478,1.2487,1161,50,0
2003-12-30 04:00:00,1.2486,1.2507,1.2485,1.2502,1305,50,0
2003-12-30 08:00:00,1.2501,1.2511,1.2488,1.2499,1753,50,0
2003-12-30 12:00:00,1.25,1.2509000000000001,1.2489,1.2505,1713,50,0
2003-12-30 16:00:00,1.2503,1.2539,1.2497,1.2533,1885,50,0
2003-12-30 20:00:00,1.2533,1.2565,1.2533,1.2556,1623,50,0
2003-12-31 00:00:00,1.2553,1.2578,1.2543,1.2575,1143,50,0
2003-12-31 04:00:00,1.2574,1.2599,1.2561,1.2566,1347,50,0
2003-12-31 08:00:00,1.2568,1.2622,1.2561,1.2608,1730,50,0
2003-12-31 12:00:00,1.2608,1.2649,1.2597,1.2634,1884,50,0
2003-12-31 16:00:00,1.2635,1.2639,1.2511999999999999,1.2555,1971,50,0
2003-12-31 20:00:00,1.2554,1.2596,1.2553,1.2593,1167,50,0
2004-01-01 00:00:00,1.2596,1.2599,1.2588,1.2597,53,40,0
2004-01-01 04:00:00,1.2596,1.2599,1.2588,1.2588,49,40,0
2004-01-01 08:00:00,1.2593,1.2599,1.2581,1.2597,68,40,0
2004-01-01 12:00:00,1.2599,1.2606,1.2583,1.2595,33,40,0
2004-01-01 16:00:00,1.2596,1.2606,1.2561,1.2572999999999999,59,40,0
2004-01-01 20:00:00,1.2561,1.2576,1.2533,1.2548,673,40,0
2004-01-02 00:00:00,1.2548,1.2598,1.2532,1.2556,1240,40,0
2004-01-02 04:00:00,1.2554,1.2576,1.2523,1.2559,1451,40,0
2004-01-02 08:00:00,1.2559,1.2626,1.2554,1.2624,1829,40,0
2004-01-02 12:00:00,1.2624,1.2631000000000001,1.2572,1.2602,2009,40,0
2004-01-02 16:00:00,1.26,1.2619,1.2563,1.2605,1962,40,0
2004-01-02 20:00:00,1.2606,1.2607,1.258,1.2585,1372,40,0
2004-01-05 00:00:00,1.2609,1.2674,1.2608,1.266,1313,40,0
2004-01-05 04:00:00,1.2658,1.2673,1.2642,1.2658,1603,40,0
2004-01-05 08:00:00,1.2658,1.2698,1.2631999999999999,1.2656,1915,40,0
2004-01-05 12:00:00,1.2657,1.2692,1.2647,1.2647,2129,40,0
2004-01-05 16:00:00,1.2648,1.2690000000000001,1.2642,1.2685,2092,40,0
2004-01-05 20:00:00,1.2682,1.2690000000000001,1.2652999999999999,1.2675,1646,40,0
2004-01-06 00:00:00,1.2679,1.2692999999999999,1.2667,1.267,1435,40,0
2004-01-06 04:00:00,1.2671000000000001,1.2694,1.2667,1.2687,1333,40,0
2004-01-06 08:00:00,1.2688,1.2735,1.2683,1.2722,1913,40,0
2004-01-06 12:00:00,1.2722,1.2796,1.272,1.2793,2146,40,0
2004-01-06 16:00:00,1.2791000000000001,1.2814,1.274,1.2769,2287,40,0
2004-01-06 20:00:00,1.2772999999999999,1.2777,1.2723,1.2730000000000001,1658,40,0
2004-01-07 00:00:00,1.2728,1.2738,1.27,1.2707,1493,40,0
2004-01-07 04:00:00,1.2707,1.2734,1.2687,1.272,1445,40,0
2004-01-07 08:00:00,1.2722,1.2747,1.2655,1.2671999999999999,1967,40,0
2004-01-07 12:00:00,1.2671999999999999,1.2694,1.2648,1.2688,2057,40,0
2004-01-07 16:00:00,1.2689,1.2706,1.2659,1.2669000000000001,2101,40,0
2004-01-07 20:00:00,1.2668,1.2673,1.2624,1.2631000000000001,1868,40,0
2004-01-08 00:00:00,1.264,1.2659,1.2589000000000001,1.2597,1801,40,0
2004-01-08 04:00:00,1.2597,1.2605,1.258,1.2589000000000001,1536,40,0
2004-01-08 08:00:00,1.2588,1.2618,1.256,1.2576,2021,40,0
2004-01-08 12:00:00,1.2576,1.2732999999999999,1.2570999999999999,1.2728,2189,40,0
2004-01-08 16:00:00,1.2729,1.2786,1.2707,1.2772999999999999,2221,40,0
2004-01-08 20:00:00,1.2770000000000001,1.2777,1.2747,1.2768,1720,40,0
2004-01-09 00:00:00,1.2766,1.2788,1.2756,1.2763,1383,40,0
2004-01-09 04:00:00,1.2763,1.2772000000000001,1.2711000000000001,1.2728,1384,40,0
2004-01-09 08:00:00,1.2727,1.2748,1.2703,1.2732999999999999,2104,40,0
2004-01-09 12:00:00,1.2732,1.2854,1.2726,1.2822,2413,40,0
2004-01-09 16:00:00,1.2821,1.287,1.2798,1.2846,2316,40,0
2004-01-09 20:00:00,1.2846,1.2852999999999999,1.2817,1.2817,1634,40,0
2004-01-12 00:00:00,1.2842,1.2859,1.283,1.2831000000000001,1016,40,0
2004-01-12 04:00:00,1.2831000000000001,1.2854,1.2827,1.2843,1191,40,0
2004-01-12 08:00:00,1.2844,1.2901,1.2833,1.2885,1963,40,0
2004-01-12 12:00:00,1.2888,1.2894999999999999,1.2786,1.2791000000000001,2299,40,0
2004-01-12 16:00:00,1.2792,1.2818,1.2766,1.2793,2226,40,0
2004-01-12 20:00:00,1.2791000000000001,1.2797,1.2735,1.275,1916,40,0
2004-01-13 00:00:00,1.275,1.2753999999999999,1.2715,1.2725,1571,40,0
2004-01-13 04:00:00,1.2727,1.2772999999999999,1.2725,1.2759,1692,40,0
2004-01-13 08:00:00,1.2759,1.28,1.2732,1.2764,1952,40,0
2004-01-13 12:00:00,1.2762,1.2784,1.2719,1.2753,2232,40,0
2004-01-13 16:00:00,1.2755,1.2793,1.2711999999999999,1.2735,2300,40,0
2004-01-13 20:00:00,1.2734,1.2778,1.2728,1.2772999999999999,1882,40,0
2004-01-14 00:00:00,1.2769,1.2791000000000001,1.2756,1.2764,1451,40,0
2004-01-14 04:00:00,1.2764,1.2766,1.2726,1.2732,1678,40,0
2004-01-14 08:00:00,1.2732,1.2748,1.2649,1.2664,2080,40,0
2004-01-14 12:00:00,1.2664,1.2702,1.2628,1.2655,2297,40,0
2004-01-14 16:00:00,1.2656,1.2734,1.2639,1.2723,2396,40,0
2004-01-14 20:00:00,1.2717,1.2723,1.2641,1.2648,1822,40,0
2004-01-15 00:00:00,1.2651,1.2669000000000001,1.2636,1.2669000000000001,1458,40,0
2004-01-15 04:00:00,1.2665,1.267,1.2644,1.2657,1488,40,0
2004-01-15 08:00:00,1.2657,1.2674,1.2605,1.2645,2144,40,0
2004-01-15 12:00:00,1.2648,1.2669000000000001,1.2615,1.2635,2078,40,0
2004-01-15 16:00:00,1.2639,1.2647,1.2575,1.2598,2296,40,0
2004-01-15 20:00:00,1.2599,1.2612,1.256,1.2581,1971,40,0
2004-01-16 00:00:00,1.2578,1.2610999999999999,1.2574,1.2593,1637,40,0
2004-01-16 04:00:00,1.2591999999999999,1.2599,1.2575,1.2587,1324,40,0
2004-01-16 08:00:00,1.2588,1.2601,1.2484,1.2494,2214,40,0
2004-01-16 12:00:00,1.2493,1.2518,1.2467,1.2507,2180,40,0
2004-01-16 16:00:00,1.2507,1.2508,1.2351,1.2377,2520,40,0
2004-01-16 20:00:00,1.2376,1.2399,1.2364,1.2394,1678,40,0
2004-01-19 00:00:00,1.2383,1.2405,1.2364,1.2366,1267,40,0
